id,datetime,date,time,speaker,type,source_log,text
WA-0257,2025-12-08T21:53:37,2025-12-08,21:53:37,Merry,media/system,main,‎video note omitted
WA-0258,2025-12-08T22:12:24,2025-12-08,22:12:24,Merry,media/system,main,"‎Voice call, ‎5 min"
WA-0259,2025-12-08T23:11:12,2025-12-08,23:11:12,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0260,2025-12-08T23:28:27,2025-12-08,23:28:27,Merry,media/system,main,‎video note omitted
WA-0261,2025-12-08T23:48:06,2025-12-08,23:48:06,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0262,2025-12-08T23:48:49,2025-12-08,23:48:49,Merry,text,main,Dammit to hell
WA-0263,2025-12-08T23:48:53,2025-12-08,23:48:53,Merry,text,main,I had u on the phone
WA-0264,2025-12-08T23:48:55,2025-12-08,23:48:55,Merry,text,main,I let u go
WA-0265,2025-12-08T23:49:10,2025-12-08,23:49:10,Merry,text,main,Why did I let u go
WA-0266,2025-12-08T23:49:23,2025-12-08,23:49:23,Merry,text,main,YOU PROMISED HOMIE
WA-0267,2025-12-08T23:49:59,2025-12-08,23:49:59,Merry,text,main,if you do not call me tonight omg
WA-0268,2025-12-08T23:50:12,2025-12-08,23:50:12,Merry,text,main,If I do not see ur face on this screen speaking to me tonighy
WA-0269,2025-12-08T23:50:14,2025-12-08,23:50:14,Merry,text,main,OMG
WA-0270,2025-12-08T23:50:27,2025-12-08,23:50:27,Merry,text,main,you promised man
WA-0271,2025-12-08T23:50:33,2025-12-08,23:50:33,Merry,text,main,You got me all excited
WA-0272,2025-12-08T23:50:40,2025-12-08,23:50:40,Merry,text,main,Don’t do the rug thing please
WA-0273,2025-12-08T23:54:41,2025-12-08,23:54:41,Merry,text,main,Dude I gotta work tomorrow let’s do this
WA-0274,2025-12-08T23:54:50,2025-12-08,23:54:50,Merry,text,main,I feel like u turned off your phone to avoid this
WA-0275,2025-12-08T23:54:57,2025-12-08,23:54:57,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0276,2025-12-08T23:56:51,2025-12-08,23:56:51,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0277,2025-12-08T23:57:09,2025-12-08,23:57:09,Merry,text,main,Now I’m just calling you a billion times so you know IM ANNOYED
WA-0278,2025-12-09T00:01:17,2025-12-09,00:01:17,Merry,media/system,main,‎video note omitted
WA-0279,2025-12-09T00:01:38,2025-12-09,00:01:38,Merry,text,main,I swear to god motjerfucker
WA-0280,2025-12-09T00:04:26,2025-12-09,00:04:26,Merry,media/system,main,‎video note omitted
WA-0281,2025-12-09T00:04:34,2025-12-09,00:04:34,Merry,media/system,main,‎video note omitted
WA-0282,2025-12-09T00:05:09,2025-12-09,00:05:09,Merry,media/system,main,‎video note omitted
WA-0283,2025-12-09T00:06:22,2025-12-09,00:06:22,Merry,media/system,main,‎audio omitted
WA-0284,2025-12-09T00:07:35,2025-12-09,00:07:35,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0285,2025-12-09T00:08:13,2025-12-09,00:08:13,Merry,media/system,main,‎audio omitted
WA-0286,2025-12-09T00:09:00,2025-12-09,00:09:00,Merry,text,main,I swear to god boy
WA-0287,2025-12-09T00:09:05,2025-12-09,00:09:05,Merry,text,main,I swear to god
WA-0288,2025-12-09T00:09:10,2025-12-09,00:09:10,Merry,text,main,I’m trying to go to bed
WA-0289,2025-12-09T00:09:26,2025-12-09,00:09:26,Merry,text,main,But see Derek promised me that thing I’ve been begging for tonight
WA-0290,2025-12-09T00:09:39,2025-12-09,00:09:39,Merry,text,main,That thing I’ve literally been begging for for fucking month and months
WA-0291,2025-12-09T00:09:44,2025-12-09,00:09:44,Merry,text,main,He said I got it tonight
WA-0292,2025-12-09T00:10:25,2025-12-09,00:10:25,Merry,text,main,And I swear to fucking god if Derek doesn’t do the thing he promised me he would do tonight I AM GOIMG TO BE THE HUGEST FUCKING CUNT ABOUT IT
WA-0293,2025-12-09T00:10:33,2025-12-09,00:10:33,Merry,text,main,and I WILL cry about it
WA-0294,2025-12-09T00:12:15,2025-12-09,00:12:15,Merry,text,main,If you don’t call me before 1:pm my time ON VIDEO- for at least 5 minutes- u then owe me 30 minutes face to face and I won’t speak a fucking word to u until im looking at u
WA-0295,2025-12-09T00:12:33,2025-12-09,00:12:33,Merry,text,main,And I mean it
WA-0296,2025-12-09T00:12:54,2025-12-09,00:12:54,Merry,text,main,I got real good at pretending u didn’t exist for a minute there and I’ll do it again
WA-0297,2025-12-09T00:13:18,2025-12-09,00:13:18,Merry,text,main,Bc u promised
WA-0298,2025-12-09T00:13:23,2025-12-09,00:13:23,Merry,text,main,And I’ve been begging for months
WA-0299,2025-12-09T00:13:28,2025-12-09,00:13:28,Merry,text,main,And you promised
WA-0300,2025-12-09T00:13:31,2025-12-09,00:13:31,Merry,text,main,And you promised
WA-0301,2025-12-09T00:13:34,2025-12-09,00:13:34,Merry,text,main,And you promised
WA-0302,2025-12-09T00:13:43,2025-12-09,00:13:43,Merry,text,main,I’m going to cry
WA-0303,2025-12-09T00:13:48,2025-12-09,00:13:48,Merry,text,main,My makeup off
WA-0304,2025-12-09T00:13:55,2025-12-09,00:13:55,Merry,text,main,Then if you do call ima look like shit
WA-0305,2025-12-09T00:14:15,2025-12-09,00:14:15,Merry,text,main,Why is your phone off TURN IT ONNNNNN
WA-0306,2025-12-09T00:14:23,2025-12-09,00:14:23,Merry,text,main,ITS MY TURN
WA-0307,2025-12-09T00:14:34,2025-12-09,00:14:34,Merry,text,main,you promised
WA-0308,2025-12-09T00:14:41,2025-12-09,00:14:41,Merry,text,main,You promised
WA-0309,2025-12-09T00:15:01,2025-12-09,00:15:01,Merry,media/system,main,‎You deleted this message.
WA-0310,2025-12-09T00:15:06,2025-12-09,00:15:06,Merry,text,main,You promised
WA-0311,2025-12-09T00:16:05,2025-12-09,00:16:05,Derek ********,media/system,main,‎You pinned a message
WA-0312,2025-12-09T00:23:08,2025-12-09,00:23:08,Merry,media/system,main,‎audio omitted
WA-0313,2025-12-09T00:23:36,2025-12-09,00:23:36,Merry,media/system,main,‎video note omitted
WA-0314,2025-12-09T00:24:21,2025-12-09,00:24:21,Merry,media/system,main,‎video note omitted
WA-0315,2025-12-09T00:25:04,2025-12-09,00:25:04,Merry,media/system,main,‎video note omitted
WA-0316,2025-12-09T00:26:03,2025-12-09,00:26:03,Merry,media/system,main,‎video note omitted
WA-0317,2025-12-09T00:26:37,2025-12-09,00:26:37,Merry,media/system,main,‎video note omitted
WA-0318,2025-12-09T00:37:21,2025-12-09,00:37:21,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0319,2025-12-09T00:37:51,2025-12-09,00:37:51,Merry,text,main,Come here it’s time
WA-0320,2025-12-09T00:38:22,2025-12-09,00:38:22,Merry,media/system,main,‎video note omitted
WA-0321,2025-12-09T00:38:42,2025-12-09,00:38:42,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0322,2025-12-09T00:39:30,2025-12-09,00:39:30,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0323,2025-12-09T00:40:02,2025-12-09,00:40:02,Merry,text,main,Hey
WA-0324,2025-12-09T00:40:09,2025-12-09,00:40:09,Merry,text,main,My turn
WA-0325,2025-12-09T00:40:14,2025-12-09,00:40:14,Merry,text,main,I gotta get up early
WA-0326,2025-12-09T00:40:19,2025-12-09,00:40:19,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0327,2025-12-09T00:41:13,2025-12-09,00:41:13,Merry,text,main,I think you’re gonna stand me up
WA-0328,2025-12-09T00:41:44,2025-12-09,00:41:44,Merry,text,main,Im not gonna believe you are gonna give me what I want until I see ur face on the thing
WA-0329,2025-12-09T00:41:49,2025-12-09,00:41:49,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0330,2025-12-09T00:41:58,2025-12-09,00:41:58,Merry,text,main,And you promised
WA-0331,2025-12-09T00:42:03,2025-12-09,00:42:03,Merry,text,main,All day u promised
WA-0332,2025-12-09T00:42:07,2025-12-09,00:42:07,Merry,text,main,It was ur idea
WA-0333,2025-12-09T00:42:37,2025-12-09,00:42:37,Merry,media/system,main,"‎Video call, ‎No answer"
WA-0334,2025-12-09T00:43:26,2025-12-09,00:43:26,Merry,media/system,main,"‎Video call, ‎No answer"
WA-0335,2025-12-09T00:44:09,2025-12-09,00:44:09,Merry,media/system,main,‎video note omitted
WA-0336,2025-12-09T00:44:12,2025-12-09,00:44:12,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0337,2025-12-09T00:44:32,2025-12-09,00:44:32,Merry,text,main,So give me confirmation that is still happening at least
WA-0338,2025-12-09T00:44:43,2025-12-09,00:44:43,Merry,text,main,I know you see me you have to
WA-0339,2025-12-09T00:44:59,2025-12-09,00:44:59,Merry,text,main,This is rude I have work tomorrow come on man
WA-0340,2025-12-09T00:45:00,2025-12-09,00:45:00,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0341,2025-12-09T00:45:08,2025-12-09,00:45:08,Merry,text,main,You promised me a thing
WA-0342,2025-12-09T00:45:12,2025-12-09,00:45:12,Merry,text,main,Now do the thing
WA-0343,2025-12-09T00:45:50,2025-12-09,00:45:50,Merry,text,main,Ima be so FUCKING INDIGNANT if you put me off on this again
WA-0344,2025-12-09T00:46:12,2025-12-09,00:46:12,Merry,text,main,Like raging cunt level
WA-0345,2025-12-09T00:46:14,2025-12-09,00:46:14,Merry,media/system,main,"‎Voice call, ‎38 sec"
WA-0346,2025-12-09T00:47:25,2025-12-09,00:47:25,Merry,media/system,main,‎video note omitted
WA-0347,2025-12-09T00:47:51,2025-12-09,00:47:51,Derek ********,text,main,Dude....
WA-0348,2025-12-09T00:47:54,2025-12-09,00:47:54,Merry,media/system,main,‎video note omitted
WA-0349,2025-12-09T00:47:55,2025-12-09,00:47:55,Derek ********,text,main,Chill
WA-0350,2025-12-09T00:47:57,2025-12-09,00:47:57,Derek ********,text,main,Wtf
WA-0351,2025-12-09T00:48:08,2025-12-09,00:48:08,Merry,text,main,I’ve been begging you FOR MONTHS
WA-0352,2025-12-09T00:48:12,2025-12-09,00:48:12,Merry,text,main,you said TONIGHT
WA-0353,2025-12-09T00:48:17,2025-12-09,00:48:17,Merry,text,main,I was WXCITES
WA-0354,2025-12-09T00:48:20,2025-12-09,00:48:20,Derek ********,text,main,"You're right, I did"
WA-0355,2025-12-09T00:48:20,2025-12-09,00:48:20,Merry,text,main,but I knew
WA-0356,2025-12-09T00:48:22,2025-12-09,00:48:22,Merry,text,main,I knew
WA-0357,2025-12-09T00:48:25,2025-12-09,00:48:25,Merry,text,main,I knew it
WA-0358,2025-12-09T00:48:28,2025-12-09,00:48:28,Merry,text,main,I knew you wouldn’t
WA-0359,2025-12-09T00:48:30,2025-12-09,00:48:30,Merry,text,main,Fuxk you
WA-0360,2025-12-09T00:48:33,2025-12-09,00:48:33,Derek ********,text,main,I came here to charge my phone
WA-0361,2025-12-09T00:48:32,2025-12-09,00:48:32,Merry,text,main,Just fuxk you
WA-0362,2025-12-09T00:48:38,2025-12-09,00:48:38,Derek ********,text,main,Ffsake
WA-0363,2025-12-09T00:49:02,2025-12-09,00:49:02,Derek ********,text,main,I turn my phone on & get a THIS
WA-0364,2025-12-09T00:49:13,2025-12-09,00:49:13,Derek ********,text,main,"C'mon, Merry"
WA-0365,2025-12-09T00:49:19,2025-12-09,00:49:19,Merry,media/system,main,‎video note omitted
WA-0366,2025-12-09T00:49:30,2025-12-09,00:49:30,Derek ********,text,main,Look at it from my perspective
WA-0367,2025-12-09T00:49:35,2025-12-09,00:49:35,Derek ********,text,main,It was my idea
WA-0368,2025-12-09T00:49:36,2025-12-09,00:49:36,Merry,media/system,main,‎video note omitted
WA-0369,2025-12-09T00:49:41,2025-12-09,00:49:41,Merry,text,main,It WAS
WA-0370,2025-12-09T00:49:46,2025-12-09,00:49:46,Merry,text,main,YOUR IDEA
WA-0371,2025-12-09T00:49:49,2025-12-09,00:49:49,Merry,text,main,WHICH GOT KE
WA-0372,2025-12-09T00:49:53,2025-12-09,00:49:53,Merry,text,main,EXTRA EXCITED
WA-0373,2025-12-09T00:49:54,2025-12-09,00:49:54,Derek ********,text,main,You aren't exactly very pleasant to speak to right now
WA-0374,2025-12-09T00:49:59,2025-12-09,00:49:59,Merry,text,main,BC I THOUGHT U WOULD FOLLOW THRU
WA-0375,2025-12-09T00:50:04,2025-12-09,00:50:04,Derek ********,text,main,Chill the fuck out
WA-0376,2025-12-09T00:50:25,2025-12-09,00:50:25,Merry,media/system,main,‎video note omitted
WA-0377,2025-12-09T00:50:37,2025-12-09,00:50:37,Derek ********,text,main,I WOULD HAVE!!
WA-0378,2025-12-09T00:50:37,2025-12-09,00:50:37,Merry,media/system,main,‎video note omitted
WA-0379,2025-12-09T00:50:44,2025-12-09,00:50:44,Derek ********,text,main,You're freaking me the fuck out
WA-0380,2025-12-09T00:50:52,2025-12-09,00:50:52,Merry,media/system,main,‎video note omitted
WA-0381,2025-12-09T00:50:56,2025-12-09,00:50:56,Derek ********,text,main,"Okay, good night ⏎ That went well"
WA-0382,2025-12-09T00:51:00,2025-12-09,00:51:00,Merry,text,main,This was impirtsnt
WA-0383,2025-12-09T00:51:01,2025-12-09,00:51:01,Merry,text,main,To me
WA-0384,2025-12-09T00:51:03,2025-12-09,00:51:03,Merry,text,main,Go away
WA-0385,2025-12-09T00:51:11,2025-12-09,00:51:11,Merry,text,main,Until u can speak to me face to face
WA-0386,2025-12-09T00:52:06,2025-12-09,00:52:06,Merry,media/system,main,‎video note omitted
WA-0387,2025-12-09T00:52:16,2025-12-09,00:52:16,Merry,media/system,main,‎video note omitted
WA-0388,2025-12-09T00:53:09,2025-12-09,00:53:09,Merry,media/system,main,‎video note omitted
WA-0389,2025-12-09T00:53:35,2025-12-09,00:53:35,Merry,media/system,main,‎video note omitted
WA-0390,2025-12-09T00:53:59,2025-12-09,00:53:59,Derek ********,text,main,"You need a serious priority readjustment ⏎  ⏎ You're lucky I'm me. ⏎  ⏎ I can't imagine many people would deal with how you manage to make someone feel like they don't matter.  ⏎  ⏎ Sorry, not sorry for my circumstances ⏎  ⏎ I'm not going to dislike them _or myself_ any more than I already do for anyone ⏎  ⏎  ⏎ Go take another pill ⏎ You're almost to the moon"
WA-0391,2025-12-09T00:54:02,2025-12-09,00:54:02,Merry,media/system,main,‎video note omitted
WA-0392,2025-12-09T00:54:15,2025-12-09,00:54:15,Merry,media/system,main,‎video note omitted
WA-0393,2025-12-09T00:54:34,2025-12-09,00:54:34,Derek ********,text,main,I'm not in control of my own existence ⏎ You know what that feels like?
WA-0394,2025-12-09T00:54:36,2025-12-09,00:54:36,Derek ********,media/system,main,‎You blocked this person
WA-0395,2025-12-09T01:00:34,2025-12-09,01:00:34,Derek ********,media/system,main,‎You unblocked this contact
WA-0396,2025-12-09T01:01:04,2025-12-09,01:01:04,Derek ********,text,main,"Before long I'm going to expected to pretend like this never happened, no big deal, whatever.......Right?"
WA-0397,2025-12-09T01:01:05,2025-12-09,01:01:05,Merry,media/system,main,‎video note omitted
WA-0398,2025-12-09T01:01:09,2025-12-09,01:01:09,Derek ********,text,main,And that's my place
WA-0399,2025-12-09T01:01:12,2025-12-09,01:01:12,Merry,text,main,I don’t care
WA-0400,2025-12-09T01:01:13,2025-12-09,01:01:13,Merry,text,main,Go away
WA-0401,2025-12-09T01:01:19,2025-12-09,01:01:19,Merry,text,main,Until u talk to me face to face
WA-0402,2025-12-09T01:01:25,2025-12-09,01:01:25,Derek ********,media/system,main,‎You blocked this person
WA-0403,2025-12-09T01:01:35,2025-12-09,01:01:35,Derek ********,media/system,main,‎You unblocked this contact
WA-0404,2025-12-09T01:01:46,2025-12-09,01:01:46,Derek ********,media/system,main,‎You blocked this person
WA-0405,2025-12-09T01:13:21,2025-12-09,01:13:21,Derek ********,media/system,main,‎You unblocked this contact
WA-0406,2025-12-09T01:13:57,2025-12-09,01:13:57,Derek ********,media/system,main,‎You blocked this person
WA-0407,2025-12-09T01:22:19,2025-12-09,01:22:19,Derek ********,media/system,main,‎You unblocked this contact
WA-0408,2025-12-09T01:22:47,2025-12-09,01:22:47,Merry,media/system,main,‎video note omitted
WA-0409,2025-12-09T01:23:02,2025-12-09,01:23:02,Merry,media/system,main,‎video note omitted
WA-0410,2025-12-09T01:23:09,2025-12-09,01:23:09,Derek ********,media/system,main,‎You blocked this person
WA-0411,2025-12-09T01:23:57,2025-12-09,01:23:57,Derek ********,media/system,main,‎You unblocked this contact
WA-0412,2025-12-09T01:24:11,2025-12-09,01:24:11,Merry,text,main,No this is actually a huge deal feel free to treat it as such
WA-0413,2025-12-09T01:24:18,2025-12-09,01:24:18,Derek ********,media/system,main,‎You blocked this person
WA-0414,2025-12-09T01:24:54,2025-12-09,01:24:54,Derek ********,media/system,main,‎You unblocked this contact
WA-0415,2025-12-09T01:24:58,2025-12-09,01:24:58,Merry,text,main,GOOD
WA-0416,2025-12-09T01:25:25,2025-12-09,01:25:25,Merry,text,main,MAYBE IT WILL GET UR ATTENTION AND U WILL REALIZE THIS HAS NEVER NOT BEEN A HUGE DEAL
WA-0417,2025-12-09T01:25:30,2025-12-09,01:25:30,Derek ********,media/system,main,‎You blocked this person
WA-0418,2025-12-09T01:26:31,2025-12-09,01:26:31,Derek ********,media/system,main,‎You unblocked this contact
WA-0419,2025-12-09T01:27:23,2025-12-09,01:27:23,Merry,media/system,main,‎video note omitted
WA-0420,2025-12-09T01:27:52,2025-12-09,01:27:52,Merry,media/system,main,‎video note omitted
WA-0421,2025-12-09T01:27:59,2025-12-09,01:27:59,Derek ********,media/system,main,‎You blocked this person
WA-0422,2025-12-09T01:28:07,2025-12-09,01:28:07,Derek ********,media/system,main,‎You unblocked this contact
WA-0423,2025-12-09T01:28:17,2025-12-09,01:28:17,Merry,media/system,main,‎video note omitted
WA-0424,2025-12-09T01:28:38,2025-12-09,01:28:38,Merry,media/system,main,‎video note omitted
WA-0425,2025-12-09T01:28:46,2025-12-09,01:28:46,Derek ********,media/system,main,‎You blocked this person
WA-0426,2025-12-09T10:29:29,2025-12-09,10:29:29,Derek ********,media/system,main,"‎You unblocked this contact ⏎ [12/9/25, 10:29:48 AM] Merry:"
WA-0427,2025-12-09T10:30:17,2025-12-09,10:30:17,Merry,text,main,Our inbox is now open for VIDEO REPLIES FROM DEREK ONLY. For the moment. Take your time.
WA-0428,2025-12-09T10:30:35,2025-12-09,10:30:35,Merry,media/system,main,Anything that doesn’t have your face saying the words will be immediately deleted before I read/listen
WA-0429,2025-12-09T10:32:40,2025-12-09,10:32:40,Merry,text,main,Join my group chat on ChatGPT. https://chatgpt.com/gg/v/69384f19f7e88198b8d621bf77b5752a?token=ZLZfOtkVj2xwvXNic57bEg
WA-0430,2025-12-09T10:33:06,2025-12-09,10:33:06,Merry,text,main,Feel free to explain your side to it see how that changes things
WA-0431,2025-12-09T10:45:49,2025-12-09,10:45:49,Merry,media/system,main,‎video note omitted
WA-0432,2025-12-09T10:47:19,2025-12-09,10:47:19,Merry,media/system,main,‎video note omitted
WA-0433,2025-12-09T10:47:45,2025-12-09,10:47:45,Merry,media/system,main,‎video note omitted
WA-0434,2025-12-09T10:48:33,2025-12-09,10:48:33,Merry,media/system,main,‎video note omitted
WA-0435,2025-12-09T10:49:00,2025-12-09,10:49:00,Merry,media/system,main,‎video note omitted
WA-0436,2025-12-09T10:49:24,2025-12-09,10:49:24,Merry,media/system,main,‎video note omitted
WA-0437,2025-12-09T10:51:56,2025-12-09,10:51:56,Merry,text,main,Yes this IS an ULTIMATUM
WA-0438,2025-12-09T10:52:11,2025-12-09,10:52:11,Merry,text,main,tell Izzy to shove that in her pipe and smoke it
WA-0439,2025-12-09T10:52:27,2025-12-09,10:52:27,Merry,text,main,Bc I’m standing 12 toes down on it
WA-0440,2025-12-09T10:52:46,2025-12-09,10:52:46,Merry,text,main,And I am in a position to make ultimatums
WA-0441,2025-12-09T10:53:03,2025-12-09,10:53:03,Merry,text,main,If she thinks I’m not she can eat my ass
WA-0442,2025-12-09T10:53:23,2025-12-09,10:53:23,Merry,text,main,Same goes for you
WA-0443,2025-12-09T10:55:19,2025-12-09,10:55:19,Merry,text,main,Worst outcome that can happen here is I’m a tad bit lonelier than I was OH FUCKING WELL
WA-0444,2025-12-09T10:56:17,2025-12-09,10:56:17,Merry,text,main,I WILL NOT continue to submit myself to a friendship where important needs of mine are not considered. I need to see you occasionally and if I can’t? If that can’t happen? I’m out
WA-0445,2025-12-09T10:56:45,2025-12-09,10:56:45,Merry,text,main,Go find some other weird bitch to mentor or hang around with or whatever
WA-0446,2025-12-09T10:57:11,2025-12-09,10:57:11,Merry,text,main,"I think you’ll find I’m the only me. If you like me, meet me in the middle on this - or I’m leaving"
WA-0447,2025-12-09T11:04:05,2025-12-09,11:04:05,Merry,text,main,"The rest of this was: If working toward face-to-face communication isn’t something you’re truly able to do, then we’re not compatible in the way I need to stay connected, and I’ll step back. ⏎  ⏎ This isn’t a punishment or a power move. It’s me being honest about what I need to feel safe continuing."
WA-0448,2025-12-09T11:08:10,2025-12-09,11:08:10,Merry,text,main,"As much time as we have spent together, as vulnerable as I have been with you, as many times as we fell asleep together on the phone (something I don’t do ftr- every phone call was a concession I MADE for YOU bc it’s the best I could get at the time)… as much as we know about each other… if you can’t after a year feel comfortable enough to talk to me face to face? If after a year of it YOU STILL won’t make the concession I need for ME after a YEAR of doing it for you…. Bc u don’t feel comfortable or don’t like it? ⏎  ⏎ Yeah I’m over it. If u can’t do that for me u are not as good of a friend as I thought you were - as you thought you were. And if u are never planning on giving me what I need to feel whole in this relationship… there is no need for it to continue."
WA-0449,2025-12-09T11:10:04,2025-12-09,11:10:04,Merry,text,main,I am not bluffing for what it’s worth. This has gone on long enough.  ⏎  ⏎ Either you make a concession for ME now- either YOU MAKE ME comfortable instead of vice versa for a few minutes- or goodbye.
WA-0450,2025-12-09T11:11:39,2025-12-09,11:11:39,Merry,text,main,I will burn this whole shit to the ground right now and you know I will
WA-0451,2025-12-09T11:15:29,2025-12-09,11:15:29,Merry,text,main,Anyways I’ve been trying to get it thru your thick fucking skull this whole time how big of a fucking deal to me this is and has always been and will always be- and words aren’t doing it so now I have to rely on my actions to get the point across.
WA-0452,2025-12-09T11:22:01,2025-12-09,11:22:01,Derek ********,media/system,main,‎You pinned a message
WA-0453,2025-12-09T11:22:06,2025-12-09,11:22:06,Derek ********,media/system,main,‎You pinned a message
WA-0454,2025-12-09T13:57:57,2025-12-09,13:57:57,Derek ********,media/system,main,"‎Missed voice call, ‎Tap to call back"
WA-0455,2025-12-10T11:32:04,2025-12-10,11:32:04,Merry,text,main,"Look. I was psycho the other night BUT U MUST UNDERSTAND- this REALLY IS and never has not been a HUGE FUCKING DEAL TO ME.  ⏎  ⏎ I can not communicate fully - I cannot trust u fully - I cannot fully feel part of this thing if you NEVER LET ME SEE YOU. As much as I love your face and want to look at it bc it’s pretty THIS IS NOT ABOUT THAT. ⏎  ⏎ This is about the fact that I AM MISSING OUT on 98% of the information in your messages to me simply bc I cannot read your micro expressions and body language and it doesn’t seem like a big deal to you but to me it is literally like being completely in the dark. It’s like trying to navigate and trust based on a huge blind spot. I just can’t. I NEED TO SEE YOUR FACE WHILE YOU TALK TO ME. I don’t have to everytime obviously but SOMETIMES I DO.  ⏎  ⏎ And as much as I love you, I’m checking the fuck out of this friendship if the day when u let me see your face while u talk is never coming.  ⏎  ⏎ I’m over it. I thought if I just hang tight long enough eventually he will let me video call him and then he will see it’s not scary and let me more often blah blah blah- but it’s been a year now and you still won’t let me ⏎ In there and I’m ⏎ Over it. ⏎  ⏎ You ask me to trust you implicitly but won’t give me the accommodation I need to be able to do so - (seeing ur face when u talk so I can read your body language and expressions). ⏎  ⏎ You have pushed me away again and again and deferred the situation off and off and off for a year now. And then YOU get mad at ME when after weeks or months of frustratingly trying to get u to understand this REALLY IS A BIG HUGE DEAL TO ME AND IMPORTANT TO OUT FRIENDSHIP STATUS I snap on you over it. ⏎  ⏎ Well here is the deal - either WE ARE BFF and u are going to give me the goddamn video call you’ve been promising me FOR A YEAR- & let me see ur face occasionally- or IM GOING THE FUCK AWAY and finding a friend I CAN SEE. ⏎  ⏎ I hate that it has come to this it it has.  ⏎  ⏎ Do you love me? Or like me? Whatever? Do you want me in your life? Ok then. Get on camera and talk to me there and give me what I’ve been begging for since I met you.  ⏎  ⏎ If you refuse to do so at this point I am taking that to mean “I am not as important to Derek as I thought I was” / “I’m not even important enough for Derek to make himself uncomfortable for 5 minutes (even tho I have for him every single time I’ve talked to him on the phone)” and I am cutting my losses and moving on. To what? Nothing probably. I’ll just be lonely and sad. But I’m not going to be bff with a motherfucker that REFUSES to let me ever see him even tho my reasons are good. I’m just not. ⏎  ⏎ Let me see u some or go away. That’s the deal. It’s been a year. Shit or get off the pot."
WA-0456,2025-12-10T11:33:13,2025-12-10,11:33:13,Merry,text,main,Sorry not sorry. Feel free to be mad.
WA-0457,2025-12-10T11:33:32,2025-12-10,11:33:32,Merry,text,main,Feel free to think my priorities are fucked or I’m just stupid.
WA-0458,2025-12-10T11:34:06,2025-12-10,11:34:06,Merry,text,main,I know what’s important to me and I’ve demanded it for a year and been rebuffed every time and either you will accommodate me or I’m fucking the fuck off
WA-0459,2025-12-10T11:54:48,2025-12-10,11:54:48,Merry,text,main,Here I turned it into a song for you maybe you will understand that better
WA-0460,2025-12-10T11:54:53,2025-12-10,11:54:53,Merry,media/system,main,‎You deleted this message.
WA-0461,2025-12-10T11:55:31,2025-12-10,11:55:31,Merry,text,main,https://suno.com/s/6jFILeJeiVWGeU5W
WA-0462,2025-12-10T12:07:26,2025-12-10,12:07:26,Merry,media/system,main,blind.mp3 ‎document omitted
WA-0463,2025-12-10T12:54:34,2025-12-10,12:54:34,Merry,media/system,main,‎video note omitted
WA-0464,2025-12-10T12:54:47,2025-12-10,12:54:47,Merry,media/system,main,‎video note omitted
WA-0465,2025-12-10T12:55:23,2025-12-10,12:55:23,Merry,media/system,main,‎video note omitted
WA-0466,2025-12-10T13:05:01,2025-12-10,13:05:01,Merry,media/system,main,‎video note omitted
WA-0467,2025-12-10T13:05:12,2025-12-10,13:05:12,Merry,media/system,main,‎video note omitted
WA-0468,2025-12-10T13:13:30,2025-12-10,13:13:30,Merry,media/system,main,‎video note omitted
WA-0469,2025-12-10T13:25:49,2025-12-10,13:25:49,Merry,media/system,main,‎video note omitted
WA-0470,2025-12-10T18:16:42,2025-12-10,18:16:42,Merry,media/system,main,‎video note omitted
WA-0471,2025-12-10T18:17:27,2025-12-10,18:17:27,Merry,media/system,main,‎video note omitted
WA-0472,2025-12-10T18:18:25,2025-12-10,18:18:25,Merry,media/system,main,‎video note omitted
WA-0473,2025-12-10T18:19:29,2025-12-10,18:19:29,Merry,media/system,main,‎video note omitted
WA-0474,2025-12-10T18:19:46,2025-12-10,18:19:46,Merry,media/system,main,‎video note omitted
WA-0475,2025-12-10T18:21:34,2025-12-10,18:21:34,Merry,text,main,You promised you’d sing with me too ya know.
WA-0476,2025-12-10T18:21:47,2025-12-10,18:21:47,Merry,text,main,There’s the two hugest things you ever promised me
WA-0477,2025-12-10T18:21:53,2025-12-10,18:21:53,Merry,text,main,You broke both of them so far
WA-0478,2025-12-10T18:22:07,2025-12-10,18:22:07,Merry,text,main,And demand that I trust you
WA-0479,2025-12-10T18:22:28,2025-12-10,18:22:28,Merry,text,main,Despite me repeatedly telling you I am handicapped when I can’t see your face when u talk
WA-0480,2025-12-10T18:22:44,2025-12-10,18:22:44,Merry,text,main,Bc of the micro expressions and body language thing
WA-0481,2025-12-10T18:23:00,2025-12-10,18:23:00,Merry,text,main,I do not trust u now until you prove me wrong
WA-0482,2025-12-10T18:23:29,2025-12-10,18:23:29,Merry,text,main,Not with anything big
